census_village_code_2011,census_village_name_2011,district_code,subdistrict_code,place_id,lgd_village_code_current,lgd_village_name_current,match_method,match_status,census_reference_year,lgd_reference_period,source_id,observation_type,quality_class
360533,Pariardaha,353,02577,JH-VILL-360533,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360534,Dumaria,353,02577,JH-VILL-360534,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360535,Saharpur,353,02577,JH-VILL-360535,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360536,Jalokunri,353,02577,JH-VILL-360536,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360537,Rampur,353,02577,JH-VILL-360537,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360538,Bhelai Baramasia,353,02577,JH-VILL-360538,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360539,Bhelai,353,02577,JH-VILL-360539,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360540,Asnadanga,353,02577,JH-VILL-360540,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360541,Logaon,353,02577,JH-VILL-360541,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360542,Kalabari,353,02577,JH-VILL-360542,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360543,Basitpur,353,02577,JH-VILL-360543,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360544,Amarpur,353,02577,JH-VILL-360544,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360545,Panchandpur,353,02577,JH-VILL-360545,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360546,Parrah,353,02577,JH-VILL-360546,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360547,Talpahari,353,02577,JH-VILL-360547,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360548,Amalagachhi Naraintola,353,02577,JH-VILL-360548,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360549,Jaipani,353,02577,JH-VILL-360549,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360550,Kadamgachhi,353,02577,JH-VILL-360550,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360551,Kalidaspur,353,02577,JH-VILL-360551,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360552,Gamcha,353,02577,JH-VILL-360552,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360553,Sadanandpur,353,02577,JH-VILL-360553,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360554,Syampur,353,02577,JH-VILL-360554,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360555,Gopalnagar,353,02577,JH-VILL-360555,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360556,Ramjitpur,353,02577,JH-VILL-360556,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360557,Dhobna,353,02577,JH-VILL-360557,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360558,Nirbandh,353,02577,JH-VILL-360558,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360559,Jordiha,353,02577,JH-VILL-360559,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360560,Tulsipur,353,02577,JH-VILL-360560,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360561,Ranipur,353,02577,JH-VILL-360561,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360562,Balrampur,353,02577,JH-VILL-360562,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360563,Sahebnagar,353,02577,JH-VILL-360563,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360564,Askand,353,02577,JH-VILL-360564,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360565,Binodpur,353,02577,JH-VILL-360565,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360566,Binodpur,353,02577,JH-VILL-360566,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360567,Borio,353,02577,JH-VILL-360567,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360568,Bhagabandh,353,02577,JH-VILL-360568,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360569,Bara Bharatpur,353,02577,JH-VILL-360569,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360570,Hiranpur,353,02577,JH-VILL-360570,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360571,Taldiha,353,02577,JH-VILL-360571,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360572,Nandpur,353,02577,JH-VILL-360572,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360573,Amladahi,353,02577,JH-VILL-360573,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360574,Saldah,353,02577,JH-VILL-360574,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360575,Ahalyapur,353,02577,JH-VILL-360575,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360576,Debpur,353,02577,JH-VILL-360576,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360577,Kirta,353,02577,JH-VILL-360577,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360578,Baghduba,353,02577,JH-VILL-360578,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360579,Sailpahari,353,02577,JH-VILL-360579,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360580,Siristola,353,02577,JH-VILL-360580,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360581,Chandalmara,353,02577,JH-VILL-360581,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360582,Jogidih,353,02577,JH-VILL-360582,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360583,Benadanti,353,02577,JH-VILL-360583,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360584,Litibari,353,02577,JH-VILL-360584,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360585,Sahari,353,02577,JH-VILL-360585,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360586,Baliadanga,353,02577,JH-VILL-360586,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360587,Barhabad,353,02577,JH-VILL-360587,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360588,Birkhibathan,353,02577,JH-VILL-360588,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360589,Baramasia,353,02577,JH-VILL-360589,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360590,Hardaspur,353,02577,JH-VILL-360590,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360591,Kalidah,353,02577,JH-VILL-360591,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360592,Khusaldara,353,02577,JH-VILL-360592,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360593,Maldhara,353,02577,JH-VILL-360593,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360594,Patharia,353,02577,JH-VILL-360594,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360595,Barakindua,353,02577,JH-VILL-360595,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360596,Lalchua,353,02577,JH-VILL-360596,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360597,Gangmuri,353,02577,JH-VILL-360597,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360598,Pathardaha,353,02577,JH-VILL-360598,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360599,Khoridih,353,02577,JH-VILL-360599,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360600,Partappur,353,02577,JH-VILL-360600,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360601,Chhotakindua,353,02577,JH-VILL-360601,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360602,Chakudhara,353,02577,JH-VILL-360602,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360603,Kaira Chatar,353,02577,JH-VILL-360603,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360604,Nunbatta,353,02577,JH-VILL-360604,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360605,Biskutia,353,02577,JH-VILL-360605,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360606,Doniabandh,353,02577,JH-VILL-360606,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360607,Tithidanga,353,02577,JH-VILL-360607,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360608,Debinagarr,353,02577,JH-VILL-360608,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360609,Kotalpokhar,353,02577,JH-VILL-360609,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360610,Naraingarh,353,02577,JH-VILL-360610,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360611,Radhakrishnapur,353,02577,JH-VILL-360611,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360612,Kangapahari,353,02577,JH-VILL-360612,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360613,Dumdumi,353,02577,JH-VILL-360613,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360614,Abhua,353,02577,JH-VILL-360614,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360615,Bamanpokhar,353,02577,JH-VILL-360615,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360616,Murgadanga,353,02577,JH-VILL-360616,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360617,Pathardanga,353,02577,JH-VILL-360617,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360618,Akharasol,353,02577,JH-VILL-360618,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360619,Karmatanr,353,02577,JH-VILL-360619,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360620,Simaldahi,353,02577,JH-VILL-360620,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360621,Radhaballabhpur,353,02577,JH-VILL-360621,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360622,Khairbani,353,02577,JH-VILL-360622,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360623,Ghatchora,353,02577,JH-VILL-360623,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360624,Rolagram,353,02577,JH-VILL-360624,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360625,Nurgitola,353,02577,JH-VILL-360625,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360626,Beliapathra,353,02577,JH-VILL-360626,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360627,Babudaha,353,02577,JH-VILL-360627,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360628,Sitanathpur,353,02577,JH-VILL-360628,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360629,Dhawabathan,353,02577,JH-VILL-360629,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360630,Bathandanga,353,02577,JH-VILL-360630,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360631,Tarapur,353,02577,JH-VILL-360631,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360632,Lakhanpur,353,02577,JH-VILL-360632,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360633,Bhilatola,353,02577,JH-VILL-360633,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360634,Chhota Bharatpur,353,02577,JH-VILL-360634,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360635,Kadampur,353,02577,JH-VILL-360635,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360636,Madhopara,353,02577,JH-VILL-360636,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360637,Sirpur,353,02577,JH-VILL-360637,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360638,Tolaserpur,353,02577,JH-VILL-360638,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360639,Raghopara,353,02577,JH-VILL-360639,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360640,Paranpur,353,02577,JH-VILL-360640,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360641,Paranpur-Chok,353,02577,JH-VILL-360641,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360642,Mahubona,353,02577,JH-VILL-360642,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360643,Saulapur,353,02577,JH-VILL-360643,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360644,Mahubona,353,02577,JH-VILL-360644,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360645,Ramnathpur,353,02577,JH-VILL-360645,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360646,Murgodanga,353,02577,JH-VILL-360646,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360647,Datoi,353,02577,JH-VILL-360647,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360648,Nawapara,353,02577,JH-VILL-360648,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360649,Baramasia,353,02577,JH-VILL-360649,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360650,Bhagwanpur,353,02577,JH-VILL-360650,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360651,Chamarkhil,353,02577,JH-VILL-360651,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360652,Jagdishpur,353,02577,JH-VILL-360652,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360653,Singnia,353,02577,JH-VILL-360653,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
360654,Patharchali,353,02577,JH-VILL-360654,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
