place_id,place_type,name,parent_place_id,state_code,state_name,district_code,district_name,subdistrict_code,subdistrict_name,block_code,block_name,panchayat_code,panchayat_name,village_code,village_name,latitude,longitude,valid_from,valid_to,source_id,quality_class,record_status
JH-VILL-378650,village,Sonaposi,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378650,Sonaposi,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378651,village,Jordiha,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378651,Jordiha,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378652,village,Chhota Bambu,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378652,Chhota Bambu,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378653,village,Potobera,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378653,Potobera,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378654,village,Gopalpur,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378654,Gopalpur,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378655,village,Udhria,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378655,Udhria,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378656,village,Kisnapur,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378656,Kisnapur,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378657,village,Kontala,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378657,Kontala,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378658,village,Kudasing,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378658,Kudasing,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378659,village,Nischintpur,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378659,Nischintpur,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378660,village,Khamardih,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378660,Khamardih,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378661,village,Kuchai,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378661,Kuchai,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378662,village,Naranpur,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378662,Naranpur,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378663,village,Bandubera,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378663,Bandubera,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378664,village,Udalkham,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378664,Udalkham,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378665,village,Bara Amda,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378665,Bara Amda,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378666,village,Chhota Amda,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378666,Chhota Amda,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378667,village,Tirildih,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378667,Tirildih,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378668,village,Asantalia,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378668,Asantalia,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378669,village,Mauda,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378669,Mauda,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378670,village,Kocha,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378670,Kocha,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378671,village,Santoshpur,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378671,Santoshpur,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378672,village,Baramsal,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378672,Baramsal,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378673,village,Hindusai,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378673,Hindusai,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378674,village,Dalai Kela,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378674,Dalai Kela,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378675,village,Khudipir,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378675,Khudipir,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378676,village,Pirki,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378676,Pirki,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378677,village,Banai Kela,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378677,Banai Kela,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378678,village,Buritopa,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378678,Buritopa,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378679,village,Sargaposi,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378679,Sargaposi,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378680,village,Gurlu Pada,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378680,Gurlu Pada,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378681,village,Jarkatolah Urf Sandadih,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378681,Jarkatolah Urf Sandadih,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378682,village,Tiringtipa,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378682,Tiringtipa,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378683,village,Chamrudih,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378683,Chamrudih,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378684,village,Nayadih,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378684,Nayadih,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378685,village,Gopidih,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378685,Gopidih,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378686,village,Babuamdih,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378686,Babuamdih,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378687,village,Bardih,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378687,Bardih,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378688,village,Kadamdiha,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378688,Kadamdiha,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378689,village,Baidnathpur,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378689,Baidnathpur,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378690,village,Barahsai,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378690,Barahsai,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378691,village,Dharamdih,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378691,Dharamdih,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378692,village,Bardah,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378692,Bardah,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378693,village,Gopinathpur,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378693,Gopinathpur,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378694,village,Telisai,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378694,Telisai,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378695,village,Padampur,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378695,Padampur,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378696,village,Iojodih,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378696,Iojodih,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378697,village,Maladih Urf Jhumar Teril,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378697,Maladih Urf Jhumar Teril,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378698,village,Ananddih,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378698,Ananddih,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378699,village,Dehuridih,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378699,Dehuridih,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378700,village,Parmadih,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378700,Parmadih,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378701,village,Kotoalbadi,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378701,Kotoalbadi,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378702,village,Khejurda,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378702,Khejurda,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378703,village,Rughunath Pur,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378703,Rughunath Pur,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378704,village,Riring,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378704,Riring,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378705,village,Pat Pat,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378705,Pat Pat,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378706,village,Raijama,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378706,Raijama,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378707,village,Hurangda,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378707,Hurangda,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378708,village,Narainbera,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378708,Narainbera,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378709,village,Mudadih,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378709,Mudadih,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378710,village,Tankodih,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378710,Tankodih,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378711,village,Katadih,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378711,Katadih,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378712,village,Diriora,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378712,Diriora,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378713,village,Kondadih,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378713,Kondadih,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378714,village,Burjudih Alias Panjanbera,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378714,Burjudih Alias Panjanbera,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378715,village,Saurang,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378715,Saurang,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378716,village,Pundidah,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378716,Pundidah,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378717,village,Haribhanja,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378717,Haribhanja,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378718,village,Teligora,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378718,Teligora,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378719,village,Khelarisai,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378719,Khelarisai,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378720,village,Jitpur,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378720,Jitpur,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378721,village,Ramgarh,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378721,Ramgarh,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378722,village,Kashidih,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378722,Kashidih,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378723,village,Bitaburu,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378723,Bitaburu,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378724,village,Raidih,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378724,Raidih,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378725,village,Sauntari,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378725,Sauntari,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378726,village,Sandeburu,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378726,Sandeburu,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378727,village,Buriguta,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378727,Buriguta,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378728,village,Chilku,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378728,Chilku,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378729,village,Katwan,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378729,Katwan,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378730,village,Bandiram,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378730,Bandiram,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378731,village,Kadla,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378731,Kadla,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378732,village,Kharsawan,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378732,Kharsawan,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378733,village,Gandpur,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378733,Gandpur,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378734,village,Simla,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378734,Simla,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378735,village,Gajudih,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378735,Gajudih,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378736,village,Rengogara,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378736,Rengogara,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378737,village,Begnadih,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378737,Begnadih,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378738,village,Asura,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378738,Asura,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378739,village,Kal Burudih,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378739,Kal Burudih,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378740,village,Potka,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378740,Potka,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378741,village,Nayasai,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378741,Nayasai,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378742,village,Burudih,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378742,Burudih,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378743,village,Mohalisai,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378743,Mohalisai,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378744,village,Hansda,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378744,Hansda,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378745,village,Harisai,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378745,Harisai,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378746,village,Paradiha,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378746,Paradiha,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378747,village,Rudarpur,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378747,Rudarpur,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378748,village,Deoli,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378748,Deoli,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378749,village,Guabera,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378749,Guabera,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378750,village,Balrampur,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378750,Balrampur,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378751,village,Bagraidih,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378751,Bagraidih,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378752,village,Boragaon,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378752,Boragaon,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378753,village,Saharbera,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378753,Saharbera,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378754,village,Kadambera,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378754,Kadambera,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378755,village,Sidma Kudar,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378755,Sidma Kudar,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378756,village,Naraindih,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378756,Naraindih,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378757,village,Silpingda,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378757,Silpingda,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378758,village,Nowabera,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378758,Nowabera,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378759,village,Jhunjki,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378759,Jhunjki,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378760,village,Lakhandih,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378760,Lakhandih,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378761,village,Tola Talbadi,JH-SUBD-02747,20,Jharkhand,369,,02747,,,,,,378761,Tola Talbadi,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-SUBD-02748,subdistrict,Chandil,JH-DIST-369,20,Jharkhand,369,,02748,Chandil,,,,,,,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378762,village,Dungridih,JH-SUBD-02748,20,Jharkhand,369,,02748,,,,,,378762,Dungridih,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378763,village,Heremda,JH-SUBD-02748,20,Jharkhand,369,,02748,,,,,,378763,Heremda,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378764,village,Dubadih,JH-SUBD-02748,20,Jharkhand,369,,02748,,,,,,378764,Dubadih,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378765,village,Urmal,JH-SUBD-02748,20,Jharkhand,369,,02748,,,,,,378765,Urmal,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378766,village,Dinai,JH-SUBD-02748,20,Jharkhand,369,,02748,,,,,,378766,Dinai,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378767,village,Parka,JH-SUBD-02748,20,Jharkhand,369,,02748,,,,,,378767,Parka,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378768,village,Siddih,JH-SUBD-02748,20,Jharkhand,369,,02748,,,,,,378768,Siddih,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378769,village,Padadih,JH-SUBD-02748,20,Jharkhand,369,,02748,,,,,,378769,Padadih,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378770,village,Jhabri,JH-SUBD-02748,20,Jharkhand,369,,02748,,,,,,378770,Jhabri,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378771,village,Lengdih,JH-SUBD-02748,20,Jharkhand,369,,02748,,,,,,378771,Lengdih,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378772,village,Pathrakhun,JH-SUBD-02748,20,Jharkhand,369,,02748,,,,,,378772,Pathrakhun,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378773,village,Singati,JH-SUBD-02748,20,Jharkhand,369,,02748,,,,,,378773,Singati,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378774,village,Gordih,JH-SUBD-02748,20,Jharkhand,369,,02748,,,,,,378774,Gordih,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378775,village,Kashidih,JH-SUBD-02748,20,Jharkhand,369,,02748,,,,,,378775,Kashidih,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378776,village,Janta,JH-SUBD-02748,20,Jharkhand,369,,02748,,,,,,378776,Janta,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378777,village,Dirlang,JH-SUBD-02748,20,Jharkhand,369,,02748,,,,,,378777,Dirlang,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378778,village,Baramtanr,JH-SUBD-02748,20,Jharkhand,369,,02748,,,,,,378778,Baramtanr,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378779,village,Chaulibasa,JH-SUBD-02748,20,Jharkhand,369,,02748,,,,,,378779,Chaulibasa,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378780,village,Rugri,JH-SUBD-02748,20,Jharkhand,369,,02748,,,,,,378780,Rugri,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378781,village,Mirudih,JH-SUBD-02748,20,Jharkhand,369,,02748,,,,,,378781,Mirudih,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378782,village,Tuidungri,JH-SUBD-02748,20,Jharkhand,369,,02748,,,,,,378782,Tuidungri,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378783,village,Chauka,JH-SUBD-02748,20,Jharkhand,369,,02748,,,,,,378783,Chauka,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378784,village,Khunti,JH-SUBD-02748,20,Jharkhand,369,,02748,,,,,,378784,Khunti,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378785,village,Musribera,JH-SUBD-02748,20,Jharkhand,369,,02748,,,,,,378785,Musribera,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378786,village,Kokebera,JH-SUBD-02748,20,Jharkhand,369,,02748,,,,,,378786,Kokebera,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378787,village,Palna,JH-SUBD-02748,20,Jharkhand,369,,02748,,,,,,378787,Palna,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378788,village,Ranka,JH-SUBD-02748,20,Jharkhand,369,,02748,,,,,,378788,Ranka,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378789,village,Turu,JH-SUBD-02748,20,Jharkhand,369,,02748,,,,,,378789,Turu,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378790,village,Tanisaya,JH-SUBD-02748,20,Jharkhand,369,,02748,,,,,,378790,Tanisaya,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378791,village,Mutuda,JH-SUBD-02748,20,Jharkhand,369,,02748,,,,,,378791,Mutuda,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378792,village,Rearda,JH-SUBD-02748,20,Jharkhand,369,,02748,,,,,,378792,Rearda,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378793,village,Barsira,JH-SUBD-02748,20,Jharkhand,369,,02748,,,,,,378793,Barsira,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-378794,village,Rangamatia,JH-SUBD-02748,20,Jharkhand,369,,02748,,,,,,378794,Rangamatia,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
